timestamp,modelo,dataset,item_idx,resposta_esperada,resposta_modelo,alternativa_extraida,acertou,tempo_s,erro
2026-07-05T18:44:23Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2da.validation.jsonl,15,136,99 plus 37 equals 136.,1,False,5.274,
2026-07-05T18:44:29Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2da.validation.jsonl,16,78,46 plus 32 equals 78.,2,False,5.466,
2026-07-05T18:44:35Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2da.validation.jsonl,17,131,88 plus 43 equals 131.,1,False,5.941,
2026-07-05T18:44:41Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2da.validation.jsonl,18,52,15 plus 37 equals 52.,2,False,5.884,
2026-07-05T18:44:47Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2da.validation.jsonl,19,127,30 plus 97 is equal to 127.,2,False,6.237,
2026-07-05T18:44:54Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,0,4275,95 times 45 equals 4275.,2,False,7.015,
2026-07-05T18:45:00Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,1,216,54 times 4 is 216.,1,False,5.666,
2026-07-05T18:45:06Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,2,276,4 times 69 is equal to 276.,2,False,5.918,
2026-07-05T18:45:12Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,3,6580,70 times 94 is equal to 6580.,0,False,6.173,
2026-07-05T18:45:18Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,4,5265,65 times 81 equals 5265.,2,False,6.742,
2026-07-05T18:45:24Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,5,0,25 times 0 is 0.,0,False,5.833,
2026-07-05T18:45:31Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,6,213,3 times 71 is 213.,1,False,6.484,
2026-07-05T18:45:38Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,7,1107,27 times 41 equals 1107.,0,False,7.389,
2026-07-05T18:46:01Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,8,2635,"To find the product of 31 times 85, you can perform the multiplication directly:
[ 31 times 85 ]
One way to do this is to break it down:
[ 31 times 85 = 31 times (80 + 5) ]
Using the distributive property of multiplication over addition:
[ 31 times 85 = 31 times 80 + 31 times 5 ]
Now, calculate each part separately:
[ 31 times 80 = 2480 ]",0,False,22.642,
2026-07-05T18:46:07Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,9,7636,92 times 83 equals 7676.,2,False,6.637,
2026-07-05T18:46:13Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,10,5644,68 times 83 equals 5624.,2,False,5.839,
2026-07-05T18:46:37Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,11,3128,"To find the product of 34 times 92, you can perform the multiplication directly:
[ 34 times 92 ]
One way to do this is to break it down into simpler steps:
[ 34 times 92 = 34 times (90 + 2) ]
Using the distributive property of multiplication over addition:
[ 34 times (90 + 2) = 34 times 90 + 34 times 2 ]
Now, calculate each part separately:
[ 34 times 90 =",0,False,23.538,
2026-07-05T18:46:43Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,12,7098,91 times 78 equals 6978.,1,False,6.358,
2026-07-05T18:46:57Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,13,8245,"To find the product of 97 times 85, you can use the standard multiplication method or a calculator. Here's the calculation:
[ 97 times 85 = 8245 ]
So, 97 times 85 equals 8245.",2,False,14.18,
2026-07-05T18:47:11Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,14,2139,"To find the product of 69 times 31, you can use the standard multiplication method or a calculator. Here's the calculation:
[ 69 times 31 = 2139 ]
So, 69 times 31 equals 2139.",1,False,13.657,
2026-07-05T18:47:18Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,15,4785,55 times 87 equals 4785.,4785.,False,6.608,
2026-07-05T18:47:24Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,16,3948,94 times 42 equals 3948.,2,False,6.211,
2026-07-05T18:47:30Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,17,1104,48 times 23 equals 1104.,0,False,6.149,
2026-07-05T18:47:36Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,18,644,92 times 7 equals 644.,2,False,6.101,
2026-07-05T18:48:02Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2dm.validation.jsonl,19,7623,"To find the product of 77 times 99, you can use the standard multiplication method or recognize that this can be simplified using algebraic identities. Here, I'll use the standard multiplication method for clarity.
[ 77 times 99 ]
First, break down the multiplication into simpler parts:
[ 77 times 99 = 77 times (100  1) ]
Using the distributive property of multiplication over subtraction:
[ 77 times (100  1) = 77 times 100  77",0,False,25.628,
2026-07-05T18:48:09Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,0,3,17 minus 14 is 3.,1,False,7.078,
2026-07-05T18:48:15Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,1,15,20 minus 5 is 15.,1,False,5.751,
2026-07-05T18:48:21Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,2,-55,33 minus 88 equals 55.,55.,False,6.289,
2026-07-05T18:48:28Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,3,26,29 minus 3 is 26.,2,False,6.992,
2026-07-05T18:48:34Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,4,20,69 minus 49 equals 20.,0,False,6.09,
2026-07-05T18:48:40Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,5,-59,7 minus 66 equals 59.,59.,False,6.381,
2026-07-05T18:48:46Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,6,1,2 minus 1 is 1.,1,False,5.774,
2026-07-05T18:48:53Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,7,-14,11 minus 25 is 14.,1,False,7.33,
2026-07-05T18:48:59Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,8,26,33 minus 7 equals 26.,2,False,6.069,
2026-07-05T18:49:05Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,9,-69,22 minus 91 is 69.,1,False,5.768,
2026-07-05T18:49:12Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,10,18,37 minus 19 equals 18.,1,False,6.761,
2026-07-05T18:49:19Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,11,34,37 minus 3 is 34.,34.,False,7.335,
2026-07-05T18:49:26Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,12,57,94 minus 37 equals 57.,57.,False,6.764,
2026-07-05T18:49:33Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,13,84,93 minus 9 equals 84.,84.,False,7.267,
2026-07-05T18:49:42Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,14,42,86 minus 44 equals 42.,2,False,8.431,
2026-07-05T18:49:48Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,15,22,68 minus 46 is 22.,2,False,6.681,
2026-07-05T18:49:54Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,16,-5,45 minus 50 is 5.,0,False,5.867,
2026-07-05T18:50:01Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,17,-89,5 minus 94 is 89.,89.,False,6.278,
2026-07-05T18:50:08Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,18,25,85 minus 60 is 25.,2,False,6.985,
2026-07-05T18:50:14Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_2ds.validation.jsonl,19,-20,55 minus 75 is 20.,0,False,6.369,
2026-07-05T18:50:22Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,0,1053,556 plus 497 equals 1053.,0,False,7.839,
2026-07-05T18:50:29Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,1,844,108 plus 736 equals 844.,0,False,7.112,
2026-07-05T18:50:36Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,2,1084,509 plus 575 equals 1084.,0,False,7.033,
2026-07-05T18:50:49Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,3,1069,"To find the sum of 339 and 730, you simply add the two numbers together:
339 + 730 = 1069
So, the answer is 1069.",1,False,12.768,
2026-07-05T18:50:56Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,4,485,215 plus 270 equals 485.,0,False,6.778,
2026-07-05T18:51:02Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,5,1476,526 plus 950 equals 1476.,1,False,6.439,
2026-07-05T18:51:10Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,6,1338,668 plus 670 equals 1338.,1,False,8.166,
2026-07-05T18:51:17Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,7,730,245 plus 485 equals 730.,0,False,7.053,
2026-07-05T18:51:25Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,8,604,242 plus 362 equals 604.,0,False,7.548,
2026-07-05T18:51:31Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,9,1243,905 plus 338 equals 1243.,2,False,6.717,
2026-07-05T18:51:41Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,10,1109,705 plus 404 is equal to 1109.,0,False,9.703,
2026-07-05T18:51:50Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,11,599,496 plus 103 is 599.,0,False,8.654,
2026-07-05T18:51:56Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,12,658,1 plus 657 equals 658.,1,False,6.459,
2026-07-05T18:52:04Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,13,1322,895 plus 427 equals 1322.,2,False,7.62,
2026-07-05T18:52:11Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,14,750,402 plus 348 equals 750.,0,False,7.371,
2026-07-05T18:52:26Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,15,1376,"To find the sum of 395 and 981, you simply add the two numbers together:
395 + 981 = 1376
So, the answer is 1376.",1,False,14.508,
2026-07-05T18:52:32Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,16,340,314 plus 26 equals 340.,0,False,6.601,
2026-07-05T18:52:40Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,17,1385,772 plus 613 equals 1385.,1,False,7.652,
2026-07-05T18:52:47Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,18,621,290 plus 331 equals 621.,1,False,6.789,
2026-07-05T18:53:01Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3da.validation.jsonl,19,1714,"To find the sum of 893 and 821, you simply add the two numbers together:
893 + 821 = 1714
So, 893 plus 821 equals 1714.",1,False,14.47,
2026-07-05T18:53:10Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,0,21,509 minus 488 equals 21.,1,False,8.314,
2026-07-05T18:53:29Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,1,-164,"To solve the problem 87 minus 251, you need to perform a subtraction operation:
[ 87  251 ]
When you subtract 251 from 87, you get a negative number because 251 is larger than 87. The result is:
[ 87  251 = 164 ]
So, the answer is (164).",1,False,19.815,
2026-07-05T18:53:36Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,2,795,851 minus 56 equals 795.,1,False,6.576,
2026-07-05T18:53:43Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,3,174,385 minus 211 equals 174.,1,False,7.153,
2026-07-05T18:53:50Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,4,-300,462 minus 762 equals 300.,0,False,6.787,
2026-07-05T18:53:57Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,5,-741,105 minus 846 equals 741.,1,False,7.46,
2026-07-05T18:54:18Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,6,-666,"To solve the problem 299 minus 965, you need to perform a subtraction operation:
[ 299  965 ]
When you subtract 965 from 299, you get a negative number because 965 is larger than 299. The result is:
[ 299  965 = 666 ]
So, the answer is (666).",2,False,20.921,
2026-07-05T18:54:24Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,7,953,993 minus 40 is 953.,0,False,5.909,
2026-07-05T18:54:31Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,8,711,965 minus 254 equals 711.,1,False,7.114,
2026-07-05T18:54:49Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,9,-239,"To solve the problem of 725 minus 964, you need to perform a subtraction operation.
725  964 = 239
So, the result of 725 minus 964 is 239.",2,False,17.313,
2026-07-05T18:55:12Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,10,-96,"To solve the problem of 382 minus 478, you need to subtract 478 from 382.
Here's the calculation:
382
478
_____
96
When you subtract 478 from 382, you get a negative number because the number being subtracted (478) is larger than the number from which it is being subtracted (382). The result is 96.",2,False,23.627,
2026-07-05T18:55:21Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,11,13,227 minus 214 equals 13.,1,False,8.286,
2026-07-05T18:55:28Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,12,146,250 minus 104 equals 146.,1,False,7.582,
2026-07-05T18:55:54Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,13,-789,"To solve the problem 204 minus 993, you need to perform a subtraction operation:
[ 204  993 ]
When you subtract a larger number from a smaller number, the result will be a negative number. Let's calculate it step by step:
1. Start with 204.
2. Subtract 993 from 204.
[ 204  993 = 789 ]
So, the result of 204 minus 993 is (789).",1,False,25.553,
2026-07-05T18:56:02Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,14,17,350 minus 333 is equal to 17.,1,False,8.274,
2026-07-05T18:56:10Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,15,447,458 minus 11 equals 447.,1,False,7.814,
2026-07-05T18:56:17Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,16,-435,156 minus 591 equals 435.,1,False,7.42,
2026-07-05T18:56:39Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,17,-86,"To solve the problem of 649 minus 735, you need to perform a subtraction operation:
[ 649  735 ]
When you subtract 735 from 649, you get a negative number because 735 is larger than 649. The result is:
[ 649  735 = 86 ]
So, the answer is (86).",A,False,21.669,
2026-07-05T18:56:46Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,18,-362,345 minus 707 equals 362.,2,False,7.285,
2026-07-05T18:57:03Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_3ds.validation.jsonl,19,-498,"To solve the problem 369 minus 867, you need to subtract 867 from 369.
Here's the calculation:
[ 369  867 = 498 ]
So, the result is (498).",.,False,16.664,
2026-07-05T18:57:11Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,0,10540,9923 plus 617 equals 10540.,0,False,8.183,
2026-07-05T18:57:28Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,1,13177,"To find the sum of 7131 and 6046, you simply add the two numbers together:
7131 + 6046 = 13177
So, 7131 plus 6046 equals 13177.",1,False,16.802,
2026-07-05T18:57:42Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,2,13648,"To find the sum of 6888 and 6760, you simply add the two numbers together:
6888 + 6760 = 13648
So, the answer is 13648.",1,False,13.891,
2026-07-05T18:57:50Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,3,11048,7877 plus 3171 equals 11048.,0,False,8.528,
2026-07-05T18:58:05Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,4,9543,"To find the sum of 2470 plus 7073, you simply add the two numbers together:
2470 + 7073 = 9543
So, the answer is 9543.",0,False,14.614,
2026-07-05T18:58:22Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,5,14938,"To find the sum of 5027 plus 9911, you simply add the two numbers together:
5027
+9911
14938
So, 5027 plus 9911 equals 14938.",1,False,16.772,
2026-07-05T18:58:38Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,6,10811,"To find the sum of 4849 and 5962, you simply add the two numbers together:
4849 + 5962 = 10811
So, the answer is 10811.",1,False,16.075,
2026-07-05T18:58:54Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,7,10964,"To find the sum of 6761 and 4203, you simply add the two numbers together:
6761 + 4203 = 10964
So, the answer is 10964.",1,False,15.966,
2026-07-05T18:59:08Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,8,16044,"To find the sum of 7146 and 8898, you simply add the two numbers together:
7146 + 8898 = 16044
So, the answer is 16044.",1,False,14.511,
2026-07-05T18:59:15Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,9,12174,7974 plus 4200 equals 12174.,1,False,7.263,
2026-07-05T18:59:22Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,10,7569,7219 plus 350 equals 7569.,0,False,6.947,
2026-07-05T18:59:37Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,11,14072,"To find the sum of 5510 and 8562, you simply add the two numbers together:
5510 + 8562 = 14072
So, the answer is 14072.",1,False,14.971,
2026-07-05T18:59:45Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,12,3517,3511 plus 6 is 3517.,1,False,7.178,
2026-07-05T18:59:52Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,13,4204,1908 plus 2296 equals 4204.,0,False,7.814,
2026-07-05T19:00:06Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,14,6639,"To find the sum of 5827 and 812, you simply add the two numbers together:
5827 + 812 = 6639
So, the answer is 6639.",2,False,13.489,
2026-07-05T19:00:21Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,15,15850,"To find the sum of 8804 and 7046, you simply add the two numbers together:
8804
+7046
15850
So, 8804 plus 7046 equals 15850.",0,False,15.073,
2026-07-05T19:00:28Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,16,5883,542 plus 5341 equals 5883.,1,False,7.423,
2026-07-05T19:00:35Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,17,5750,4743 plus 1007 equals 5750.,0,False,6.942,
2026-07-05T19:00:49Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,18,12270,"To find the sum of 6043 and 6227, you simply add the two numbers together:
6043 + 6227 = 12270
So, the answer is 12270.",1,False,13.335,
2026-07-05T19:00:56Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4da.validation.jsonl,19,5156,3746 plus 1410 equals 5156.,1,False,7.221,
2026-07-05T19:01:10Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,poetav2/arithmetic/arithmetic_4ds.validation.jsonl,0,2844,"To solve the problem of subtracting 3365 from 6209, you simply need to perform the subtraction:
[ 6209  3365 = 2844 ]
So, the answer is 2844.",2,False,14.087,
